3.59269, 36.6668, 1.59377, 36.6013, 1.62649, 35.6019, 3.62542, 35.6673, 
6.03633, 36.9532, 4.04903, 36.7281, 4.16157, 35.7345, 6.14886, 35.9596, 
8.42426, 37.494, 6.4713, 37.0627, 6.68693, 36.0863, 8.63988, 36.5175, 
10.9802, 37.7116, 8.98797, 37.5352, 9.07619, 36.5391, 11.0684, 36.7155, 
3.58463, 36.6664, 1.58559, 36.6044, 1.61658, 35.6049, 3.61562, 35.6668, 
6.02762, 36.9522, 4.04026, 36.7277, 4.1525, 35.734, 6.13986, 35.9585, 
8.41579, 37.4921, 6.46268, 37.0616, 6.67794, 36.085, 8.63105, 36.5155, 
10.9712, 37.7108, 8.97907, 37.5335, 9.06774, 36.5374, 11.0599, 36.7148, 
3.57656, 36.666, 1.57742, 36.6072, 1.60679, 35.6076, 3.60593, 35.6664, 
6.01896, 36.9512, 4.03154, 36.7273, 4.14349, 35.7336, 6.13092, 35.9575, 
8.40737, 37.4902, 6.4541, 37.0604, 6.669, 36.0837, 8.62227, 36.5135, 
10.9623, 37.7101, 8.97021, 37.5319, 9.05933, 36.5358, 11.0514, 36.7141, 
3.56848, 36.6656, 1.56926, 36.6098, 1.59712, 35.6102, 3.59635, 35.666, 
6.01036, 36.9502, 4.02287, 36.7269, 4.13453, 35.7331, 6.12203, 35.9564, 
8.39901, 37.4883, 6.44558, 37.0592, 6.66012, 36.0825, 8.61355, 36.5116, 
10.9534, 37.7093, 8.96141, 37.5302, 9.05097, 36.5342, 11.0429, 36.7134, 
3.5604, 36.6652, 1.5611, 36.6123, 1.58758, 35.6126, 3.58688, 35.6656, 
6.00181, 36.9492, 4.01426, 36.7265, 4.12563, 35.7327, 6.11318, 35.9554, 
8.39069, 37.4864, 6.43711, 37.0581, 6.65129, 36.0813, 8.60488, 36.5097, 
10.9446, 37.7086, 8.95267, 37.5286, 9.04267, 36.5327, 11.0346, 36.7126, 
3.55232, 36.6649, 1.55295, 36.6145, 1.57815, 35.6148, 3.57751, 35.6652, 
5.99332, 36.9482, 4.0057, 36.7261, 4.11677, 35.7323, 6.1044, 35.9544, 
8.38243, 37.4846, 6.42869, 37.0569, 6.64252, 36.0801, 8.59626, 36.5077, 
10.9358, 37.7078, 8.94398, 37.527, 9.03441, 36.5311, 11.0262, 36.7119, 
3.54423, 36.6646, 1.54481, 36.6165, 1.56884, 35.6168, 3.56826, 35.6649, 
5.98489, 36.9472, 3.99719, 36.7257, 4.10797, 35.7318, 6.09566, 35.9534, 
8.37421, 37.4828, 6.42032, 37.0558, 6.6338, 36.0789, 8.58769, 36.5058, 
10.9271, 37.7071, 8.93535, 37.5254, 9.0262, 36.5295, 11.0179, 36.7112, 
3.53615, 36.6643, 1.53668, 36.6183, 1.55964, 35.6186, 3.55911, 35.6645, 
5.9765, 36.9463, 3.98874, 36.7253, 4.09922, 35.7314, 6.08698, 35.9524, 
8.36605, 37.4809, 6.412, 37.0547, 6.62513, 36.0777, 8.57918, 36.5039, 
10.9184, 37.7063, 8.92677, 37.5238, 9.01804, 36.528, 11.0097, 36.7105, 
3.52806, 36.664, 1.52855, 36.62, 1.55055, 35.6202, 3.55006, 35.6642, 
5.96817, 36.9453, 3.98035, 36.725, 4.09052, 35.7311, 6.07835, 35.9514, 
8.35793, 37.4791, 6.40374, 37.0536, 6.61652, 36.0765, 8.57072, 36.502, 
10.9098, 37.7056, 8.91825, 37.5222, 9.00993, 36.5264, 11.0015, 36.7098, 
3.51998, 36.6637, 1.52043, 36.6215, 1.54157, 35.6217, 3.54112, 35.664, 
5.9599, 36.9444, 3.972, 36.7246, 4.08188, 35.7307, 6.06977, 35.9504, 
8.34987, 37.4773, 6.39552, 37.0525, 6.60796, 36.0753, 8.56231, 36.5002, 
10.9013, 37.7048, 8.90978, 37.5207, 9.00187, 36.5249, 10.9934, 36.7091, 
3.51191, 36.6635, 1.51232, 36.6227, 1.5327, 35.6229, 3.53228, 35.6637, 
5.95167, 36.9434, 3.96372, 36.7243, 4.07329, 35.7303, 6.06125, 35.9495, 
8.34186, 37.4756, 6.38736, 37.0514, 6.59946, 36.0741, 8.55396, 36.4983, 
10.8928, 37.7041, 8.90136, 37.5191, 8.99386, 36.5234, 10.9853, 36.7084, 
3.50383, 36.6633, 1.50422, 36.6238, 1.52394, 35.624, 3.52355, 35.6635, 
5.9435, 36.9425, 3.95548, 36.724, 4.06476, 35.7299, 6.05278, 35.9485, 
8.3339, 37.4738, 6.37925, 37.0503, 6.59101, 36.073, 8.54565, 36.4965, 
10.8843, 37.7034, 8.893, 37.5176, 8.9859, 36.5219, 10.9772, 36.7077, 
3.49577, 36.663, 1.49613, 36.6248, 1.51528, 35.6249, 3.51491, 35.6632, 
5.93538, 36.9416, 3.94729, 36.7236, 4.05627, 35.7296, 6.04436, 35.9475, 
8.32598, 37.4721, 6.37119, 37.0492, 6.58262, 36.0718, 8.53741, 36.4947, 
10.876, 37.7026, 8.88469, 37.516, 8.97799, 36.5204, 10.9693, 36.707, 
